"","GPPU50","NEEU50","RecoU50","DateTime","YEAR"
"7498",1.02139421274152,2.78923726081848,3.81063147356,2018-06-06 04:30:00,2018
"7499",6.26332908304675,-2.46221852302551,3.80111056002124,2018-06-06 05:00:00,2018
"7500",6.79776435841448,-3.00615763664246,3.79160672177202,2018-06-06 05:30:00,2018
"7501",11.3771058073838,-7.59972286224365,3.77738294514012,2018-06-06 06:00:00,2018
"7502",12.0336985233155,-8.26104831695557,3.77265020635996,2018-06-06 06:30:00,2018
"7503",12.1509061607299,-8.38770866394043,3.7631974967895,2018-06-06 07:00:00,2018
"7504",10.0518835316198,-6.29340600967407,3.75847752194573,2018-06-06 07:30:00,2018
"7505",14.2404092083471,-10.4819316864014,3.75847752194573,2018-06-06 08:00:00,2018
"7506",18.8418011958867,-15.0880393981934,3.7537617976933,2018-06-06 08:30:00,2018
"7507",17.1148960022413,-13.3658456802368,3.74905032200446,2018-06-06 09:00:00,2018
"7508",21.9713346390211,-18.2222843170166,3.74905032200446,2018-06-06 09:30:00,2018
"7509",14.3036262421094,-10.554575920105,3.74905032200446,2018-06-06 10:00:00,2018
"7510",23.6853650341528,-19.926887512207,3.75847752194573,2018-06-06 10:30:00,2018
"7511",22.4197431358276,-18.6565456390381,3.7631974967895,2018-06-06 11:00:00,2018
"7512",22.6285489330785,-18.8700714111328,3.75847752194573,2018-06-06 11:30:00,2018
"7513",21.5551160107153,-17.7966384887695,3.75847752194573,2018-06-06 12:00:00,2018
"7514",19.1583893679897,-15.3904676437378,3.76792172425194,2018-06-06 12:30:00,2018
"7515",18.3227393822782,-14.5358781814575,3.78686120082065,2018-06-06 13:00:00,2018
"7516",16.9991150199573,-13.1789455413818,3.82016947857545,2018-06-06 13:30:00,2018
"7517",17.4899792770927,-13.6506824493408,3.83929682775188,2018-06-06 14:00:00,2018
"7518",9.90778020911804,-6.05409288406372,3.85368732505432,2018-06-06 14:30:00,2018
"7519",12.8581651848975,-8.98523044586182,3.87293473903564,2018-06-06 15:00:00,2018
"7520",13.7362361196875,-9.84882068634033,3.88741543334716,2018-06-06 15:30:00,2018
"7521",18.217884941814,-14.3256340026855,3.8922509391284,2018-06-06 16:00:00,2018
"7522",12.1340711903411,-8.23698043823242,3.89709075210871,2018-06-06 16:30:00,2018
"7523",12.5251438271374,-8.61836051940918,3.90678330772826,2018-06-06 17:00:00,2018
"7524",9.06580802106874,-5.14445352554321,3.92135449552553,2018-06-06 17:30:00,2018
"7525",6.39562747117005,-2.45966291427612,3.93596455689392,2018-06-06 18:00:00,2018
"7526",3.29421833171297,0.647336363792419,3.94155469550539,2018-06-06 18:30:00,2018
"7527",0.587243041916303,3.3608546257019,3.94809766761821,2018-06-06 19:00:00,2018
"7528",-0.0557319064454358,4.01438283920288,3.95865093275745,2018-06-06 19:30:00,2018
"7529",-0.345611705913538,4.31689929962158,3.97128759370804,2018-06-06 20:00:00,2018
"7530",-0.296636593049119,4.27090215682983,3.97426556378071,2018-06-06 20:30:00,2018
"7531",-0.438986661725357,4.41757583618164,3.97858917445628,2018-06-06 21:00:00,2018
"7532",0.122952521114898,3.85191178321838,3.97486430433328,2018-06-06 21:30:00,2018
"7533",0.365954621320488,3.59923338890076,3.96518801022125,2018-06-06 22:00:00,2018
"7534",0.0987916721788022,3.85427021980286,3.95306189198166,2018-06-06 22:30:00,2018
"7535",0.321503083386038,3.61420822143555,3.93571130482158,2018-06-06 23:00:00,2018
"7536",0.278773184630294,3.63551831245422,3.91429149708452,2018-06-06 23:30:00,2018
"7537",0.390991607776921,3.50484895706177,3.89584056483869,2018-06-07 00:00:00,2018
"7538",0.586310845567724,3.28997898101807,3.87628982658579,2018-06-07 00:30:00,2018
"7539",0.380977415495299,3.47920751571655,3.86018493121185,2018-06-07 01:00:00,2018
"7540",0.571046836900705,3.27236938476562,3.84341622166633,2018-06-07 01:30:00,2018
"7541",0.334408070771761,3.48824262619019,3.82265069696195,2018-06-07 02:00:00,2018
"7542",0.490049569785139,3.31377983093262,3.80382940071776,2018-06-07 02:30:00,2018
"7543",0.359328672521992,3.4197690486908,3.77909772121279,2018-06-07 03:00:00,2018
"7544",0.445197454206108,3.31017804145813,3.75537549566424,2018-06-07 03:30:00,2018
"7545",0.401294777449317,3.33853769302368,3.739832470473,2018-06-07 04:00:00,2018
"7546",1.46696635711516,2.25216126441956,3.71912762153472,2018-06-07 04:30:00,2018
"7547",5.94463906340929,-2.22469735145569,3.7199417119536,2018-06-07 05:00:00,2018
"7548",9.38115293521583,-5.68449783325195,3.69665510196388,2018-06-07 05:30:00,2018
"7549",13.1921796206704,-9.509446144104,3.68273347656642,2018-06-07 06:00:00,2018
"7550",15.2726712805541,-11.6084413528442,3.66422992770982,2018-06-07 06:30:00,2018
